id,sex,age,city,country,followers_count,last_seen,costs,games
741989189,Мужской,28,,Россия,3,03.09.2022,25000,['Valorant']
741979721,Мужской,32,Москва,Россия,6,01.09.2022,25000,['Valorant']
741967923,Мужской,29,Тюмень,Россия,,02.09.2022,25000,['Valorant']
741961352,Мужской,19,Грозный,Россия,47,03.09.2022,25000,['League of Legends']
741944677,Мужской,21,,Россия,,03.09.2022,25000,['League of Legends']
741899823,Женский,17,,Россия,5,28.08.2022,25000,['League of Legends']
741893339,Мужской,39,,Россия,,03.09.2022,25000,['League of Legends']
741890752,Женский,47,,Россия,,03.09.2022,25000,['League of Legends']
741868420,Женский,47,,Россия,1,03.09.2022,25000,['League of Legends']
741865456,Мужской,31,,Россия,0,02.09.2022,25000,['League of Legends']
741844691,Мужской,21,Краснодар,Россия,569,03.09.2022,25000,['Valorant']
741831448,Мужской,26,Санкт-Петербург,Россия,0,27.08.2022,25000,['Valorant']
741810398,Мужской,38,Абакан,Россия,2,02.09.2022,25000,['Valorant']
741805007,Женский,26,Октябрьский,Россия,14,03.09.2022,25000,['Valorant']
741804734,Мужской,25,,Россия,0,03.09.2022,25000,['StarCraft 2']
741755929,Мужской,28,Юрюзань,Россия,,02.09.2022,25000,['StarCraft 2']
741755662,Мужской,22,,Россия,0,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
741752057,Мужской,24,,Россия,1,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
741731466,Мужской,24,Москва,Россия,44,02.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
741720766,Мужской,24,,Россия,5,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
741704675,Мужской,22,Владивосток,Россия,,05.08.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
741677768,Мужской,24,,Россия,,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
741676059,Мужской,18,,Россия,8,02.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
741673297,Мужской,30,Monaco,Монако,0,29.08.2022,184820,['StarCraft 2']
741632545,Мужской,26,,Россия,1,16.08.2022,25000,['StarCraft 2']
741631935,Мужской,26,,Россия,0,03.09.2022,25000,['Hearthstone']
741629012,Женский,24,,Россия,,08.08.2022,25000,['Hearthstone']
741626449,Мужской,34,,Россия,,03.09.2022,25000,['Hearthstone']
741626416,Мужской,24,,Россия,5,03.09.2022,25000,['Hearthstone']
741620082,Мужской,25,,Россия,,28.08.2022,25000,['Hearthstone']
741610931,Мужской,37,,Россия,0,25.08.2022,25000,['Hearthstone']
741589959,Женский,21,,Россия,,02.09.2022,25000,['Hearthstone']
741588210,Мужской,29,,Россия,8,03.09.2022,25000,['Hearthstone']
741585873,Мужской,28,,Россия,,03.09.2022,25000,['Hearthstone']
741581265,Мужской,42,,Россия,,03.09.2022,25000,['Hearthstone']
741579468,Мужской,28,,Россия,12,27.08.2022,25000,['StarCraft 2']
741573184,Мужской,25,Москва,Россия,3,28.08.2022,25000,['StarCraft 2']
741547875,Мужской,21,,Россия,0,01.08.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
741541160,Мужской,18,,Россия,0,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
741541054,Мужской,25,,Россия,0,01.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
741534805,Мужской,25,,Россия,,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
741520644,Мужской,21,,Россия,57,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
741491450,Мужской,36,,Россия,2,03.09.2022,25000,['Dota Underlords']
741469208,Женский,23,,Россия,1,03.09.2022,25000,['Dota Underlords']
741455179,Мужской,25,,Россия,5,02.09.2022,25000,['Dota Underlords']
741443081,Мужской,23,,Россия,,03.09.2022,25000,['Dota Underlords']
741414003,Мужской,24,,Россия,60,01.09.2022,25000,['CS:GO']
741401951,Мужской,25,,Россия,4,03.09.2022,25000,['CS:GO']
741391746,Мужской,20,Казань,Россия,6,24.08.2022,25000,['CS:GO']
741387665,Мужской,25,,Россия,6,03.09.2022,25000,['CS:GO']
741386488,Мужской,30,,Россия,2,07.08.2022,25000,['CS:GO']
741377291,Женский,34,Frankfurt am Main,Германия,0,29.08.2022,184820,['CS:GO']
741375092,Мужской,22,,Россия,4,03.09.2022,25000,['CS:GO']
741362827,Мужской,33,Екатеринбург,Россия,,29.07.2022,25000,['CS:GO']
741339479,Мужской,29,Москва,Россия,,03.09.2022,25000,['CS:GO']
741324062,Мужской,24,,Россия,1,03.09.2022,25000,['Dota Underlords']
741310026,Мужской,19,Жуковский,Россия,0,03.09.2022,25000,['Dota Underlords']
741307454,Мужской,22,,Россия,1,30.08.2022,25000,"['Warcraft III', 'StarCraft 2']"
741302627,Мужской,27,,Россия,0,17.08.2022,25000,"['Warcraft III', 'StarCraft 2']"
741297490,Мужской,24,,Россия,2,23.08.2022,25000,['Heroes of the Storm']
741274953,Мужской,25,,Россия,,02.09.2022,25000,['Heroes of the Storm']
741269406,Мужской,30,,Россия,0,02.08.2022,25000,['Heroes of the Storm']
741240095,Мужской,18,,Россия,0,03.09.2022,25000,['Heroes of the Storm']
741228841,Мужской,26,,Россия,,03.09.2022,25000,['Heroes of the Storm']
741208767,Мужской,20,,Россия,1,01.09.2022,25000,['Heroes of the Storm']
741191864,Женский,26,,Россия,,03.09.2022,25000,['Heroes of the Storm']
741163220,Мужской,25,"Washington, D.C.",США,,03.09.2022,236160,['Heroes of the Storm']
741113375,Мужской,25,Горловка,Украина,16,03.09.2022,75000,['Free Fire']
741113113,Мужской,25,,Россия,8,03.09.2022,25000,['Free Fire']
741083434,Мужской,37,,Россия,1,03.09.2022,25000,['Free Fire']
741073625,Женский,22,,Россия,0,02.09.2022,25000,['Free Fire']
741054723,Мужской,25,,Россия,2,20.08.2022,25000,['Overwatch']
741054299,Женский,37,,Россия,6,02.09.2022,25000,['Overwatch']
741028647,Мужской,39,Череповец,Россия,,03.09.2022,25000,['Overwatch']
741023868,Мужской,24,Москва,Россия,59,02.09.2022,25000,['Overwatch']
741020075,Мужской,59,,Россия,,03.09.2022,25000,['Overwatch']
741017886,Женский,23,,Россия,29,02.09.2022,25000,['Warcraft III']
741016873,Мужской,25,,Россия,30,31.08.2022,25000,['Warcraft III']
741014914,Мужской,23,,Россия,1,03.09.2022,25000,['Warcraft III']
741013474,Мужской,21,,Россия,31,02.09.2022,25000,['Warcraft III']
741006527,Мужской,22,,Россия,29,31.08.2022,25000,['Warcraft III']
740975269,Мужской,36,Иерусалим,Израиль,0,13.08.2022,184820,['Warcraft III']
740971267,Мужской,33,,Россия,3,25.08.2022,25000,['Warcraft III']
740964779,Мужской,28,,Россия,0,26.08.2022,25000,['Warcraft III']
740963786,Мужской,38,Одинцово,Россия,1,30.08.2022,25000,['Warcraft III']
740959451,Мужской,25,,Россия,10,03.09.2022,25000,['Free Fire']
740955754,Мужской,25,,Россия,,30.08.2022,25000,['Free Fire']
740947946,Мужской,21,,Россия,0,03.09.2022,25000,['PUBG']
740943154,Мужской,47,New York City,США,,03.09.2022,236160,['PUBG']
740926680,Мужской,22,,Россия,,07.08.2022,25000,['PUBG']
740926062,Мужской,24,Одинцово,Россия,144,03.09.2022,25000,['PUBG']
740900815,Мужской,25,,Россия,1,03.09.2022,25000,['Free Fire']
740887770,Женский,22,,Россия,5,18.08.2022,25000,['Heroes of the Storm']
740887681,Мужской,23,Курск,Россия,,03.09.2022,25000,['Heroes of the Storm']
740860982,Мужской,25,,Россия,2,01.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
740858506,Мужской,25,,Россия,0,28.07.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
740841347,Мужской,20,,Россия,8,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
740838508,Мужской,18,,Россия,0,30.08.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
740834338,Мужской,20,,Россия,1,01.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
740820161,Мужской,20,,Россия,12,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
740815119,Мужской,25,,Россия,,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
740814488,Мужской,34,,Россия,0,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
740810679,Мужской,24,,Россия,1,03.08.2022,25000,['Apex Legends']
740805569,Мужской,29,,Россия,4,04.08.2022,25000,['Apex Legends']
740764807,Мужской,22,Москва,Россия,11,02.09.2022,25000,['Apex Legends']
740740387,Мужской,24,Волгоград,Россия,,31.08.2022,25000,['Apex Legends']
740739859,Мужской,19,,Россия,278,03.09.2022,25000,['Dota 2']
740739501,Мужской,18,,Россия,76,20.08.2022,25000,['Dota 2']
740737144,Мужской,17,,Россия,4,03.09.2022,25000,['Dota 2']
740720315,Мужской,23,Москва,Россия,18,02.09.2022,25000,['Dota 2']
740711895,Мужской,20,Казань,Россия,0,27.08.2022,25000,['Dota 2']
740699706,Мужской,34,Москва,Россия,46,02.09.2022,25000,['Dota 2']
740699292,Мужской,37,,Россия,,03.09.2022,25000,['Dota 2']
740697500,Мужской,17,,Россия,26,03.09.2022,25000,['Apex Legends']
740693261,Мужской,26,,Россия,3,26.08.2022,25000,['Apex Legends']
740687383,Мужской,25,,Россия,0,27.07.2022,25000,['Apex Legends']
740686985,Мужской,30,,Россия,,03.09.2022,25000,['Heroes of the Storm']
740684221,Женский,22,Санкт-Петербург,Россия,4,03.09.2022,25000,['Heroes of the Storm']
740649959,Мужской,19,Самара,Россия,,02.09.2022,25000,['League of Legends']
740637234,Мужской,22,,Россия,9,20.07.2022,25000,['League of Legends']
740596585,Мужской,25,,Россия,0,21.08.2022,25000,['League of Legends']
740584884,Мужской,23,,Россия,0,26.08.2022,25000,['League of Legends']
740576113,Мужской,27,Edinburgh,Великобритания,,03.09.2022,138615,['League of Legends']
740558863,Мужской,19,,Россия,0,25.08.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
740555360,Мужской,30,,Россия,1,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
740541374,Мужской,25,,Россия,0,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
740520056,Мужской,24,,Россия,,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
740508510,Мужской,24,Краснодар,Россия,29,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
740507577,Мужской,22,,Россия,0,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
740498882,Мужской,24,,Россия,1,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
740487328,Мужской,22,,Россия,2,04.08.2022,25000,['League of Legends']
740480105,Мужской,24,Москва,Россия,0,29.07.2022,25000,['League of Legends']
740468698,Мужской,25,Москва,Россия,,03.09.2022,25000,['Valorant']
740460566,Мужской,26,Воронеж,Россия,1,03.09.2022,25000,['Valorant']
740456268,Мужской,25,,Россия,0,10.08.2022,25000,['Valorant']
740453884,Мужской,47,Новосибирск,Россия,1,03.09.2022,25000,['Valorant']
740451640,Мужской,17,Шелехов,Россия,3,03.09.2022,25000,['Valorant']
740429468,Мужской,25,,Россия,,03.09.2022,25000,['Valorant']
740425363,Мужской,19,,Россия,1,02.09.2022,25000,['Valorant']
740416105,Мужской,20,,Россия,2,03.09.2022,50000,['Valorant']
740410405,Мужской,22,Москва,Россия,2,01.09.2022,50000,['Valorant']
740402079,Мужской,24,,Россия,11,03.09.2022,50000,['Valorant']
740398497,Мужской,47,,Россия,0,31.08.2022,50000,['Valorant']
740333623,Мужской,28,Bangkok,Таиланд,1,29.08.2022,75000,['Quake Champions']
740325414,Мужской,24,,Россия,,03.09.2022,50000,['Warface']
740325398,Мужской,30,,Россия,8,03.09.2022,50000,['Warface']
740316810,Мужской,24,,Россия,8,29.08.2022,50000,['Warface']
740289703,Мужской,21,,Россия,2,03.09.2022,50000,['Warface']
740281129,Мужской,36,Москва,Россия,2,01.09.2022,50000,['Warface']
740270109,Женский,28,,Россия,1,25.08.2022,50000,['Warface']
740250410,Мужской,47,Москва,Россия,1,03.09.2022,25000,['Warface']
740211458,Женский,28,Калуга,Россия,,27.08.2022,25000,['Warface']
740193082,Мужской,20,,Россия,,03.09.2022,25000,['Warface']
740192477,Мужской,28,,Россия,0,20.07.2022,25000,['Warface']
740192413,Мужской,24,,Россия,0,30.08.2022,25000,['Warface']
740183133,Мужской,24,New York City,США,,30.08.2022,236160,['Warface']
740164412,Мужской,59,,Россия,0,03.09.2022,25000,['Warface']
740164066,Мужской,37,,Россия,9,31.08.2022,25000,['Hearthstone']
740131479,Мужской,45,,Россия,1,03.09.2022,25000,['Hearthstone']
740128163,Мужской,20,,Россия,,03.09.2022,25000,['Hearthstone']
740122090,Мужской,25,,Россия,0,03.09.2022,25000,['Hearthstone']
740102148,Женский,19,,Россия,,20.07.2022,25000,['Hearthstone']
740082205,Женский,22,Essen,Германия,,03.09.2022,138615,['CS:GO']
740049270,Мужской,26,,Россия,16,03.09.2022,25000,['CS:GO']
740046092,Мужской,24,,Россия,1,03.09.2022,25000,['CS:GO']
740045633,Мужской,17,,Россия,2,02.09.2022,25000,['CS:GO']
740037969,Женский,26,,Россия,2,22.08.2022,25000,['Hearthstone']
740025522,Мужской,26,,Россия,0,30.08.2022,25000,['Hearthstone']
740021379,Мужской,25,,Россия,4,18.08.2022,25000,['Hearthstone']
740011438,Мужской,25,Севастополь,Россия,6,03.09.2022,25000,['Warface']
739997943,Мужской,26,,Россия,6,03.09.2022,25000,['Warface']
739992752,Мужской,29,Энгельс,Россия,2,03.09.2022,25000,['Warface']
739949638,Мужской,35,,Россия,,27.08.2022,25000,['Warface']
739924815,Мужской,17,,Россия,5,22.08.2022,25000,['Quake Champions']
739921297,Мужской,31,,Россия,1,03.09.2022,25000,['Quake Champions']
739906052,Мужской,18,Краснодар,Россия,519,03.09.2022,25000,['Quake Champions']
739891478,Мужской,21,,Россия,2,02.09.2022,25000,['Quake Champions']
739878368,Мужской,39,,Россия,4,03.09.2022,25000,['Quake Champions']
739877975,Мужской,18,,Россия,1,22.08.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
739869151,Мужской,26,,Россия,0,31.08.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
739836547,Мужской,22,,Россия,0,29.08.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
739830085,Мужской,25,Выкса,Россия,1,31.08.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
739822216,Мужской,20,,Россия,,26.08.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
